sequence_index,num_frames,mean_velocity_deg,max_velocity_deg,mean_acceleration_deg,max_acceleration_deg
379,43,12.29392998523736,57.36048175654382,18.067251205444336,62.301246643066406
380,49,11.085450834601462,27.665994376085358,16.980144500732422,38.25892639160156
381,42,24.723576833510933,66.40270039567174,36.312583923339844,93.1236572265625
382,32,10.91909733398187,63.96168056178928,18.12864112854004,72.34329223632812
383,43,10.022627871008938,28.80720854745427,14.736641883850098,33.22600555419922
384,33,32.991782378657796,129.9339696982066,54.924110412597656,203.2749481201172
385,33,8.34597739933203,32.07729022293532,12.065744400024414,37.19529342651367
386,161,14.589613390772007,103.58744103335154,21.2393741607666,167.60897827148438
387,46,14.784514724796818,47.457801971128575,21.827665328979492,68.2719955444336
388,35,27.572686077501043,132.43342890516527,40.710205078125,132.27601623535156
389,129,18.356295058140603,113.77379941063786,30.06724739074707,177.47959899902344
390,90,32.561861787046375,115.99657489385444,50.65604019165039,175.29534912109375
391,49,16.070375342362222,69.08966111748114,23.893484115600586,77.02904510498047
392,324,18.51015844034958,190.94900349225773,29.039432525634766,324.84332275390625
393,56,12.431433253552099,98.4789673516223,20.432682037353516,195.39390563964844
394,35,37.777908159879814,133.40380969432792,61.560184478759766,173.80886840820312
395,140,20.54343478108923,117.08302263003911,31.66961669921875,174.29014587402344
396,42,42.63375329183435,114.06172050619462,65.03504943847656,216.04940795898438
397,48,25.519849673245165,93.71107374999477,35.51393508911133,108.48200988769531
398,49,15.500026541403956,78.70932378722496,23.32426643371582,96.3062973022461
399,36,8.513444926027363,18.729883739604585,13.144203186035156,29.156469345092773
400,52,13.519478156514424,56.69073171301383,19.840255737304688,92.84627532958984
401,27,14.772511077088911,44.426632311029415,22.103717803955078,47.24519729614258
402,30,18.768011093702956,87.79634419855324,28.507986068725586,81.957763671875
403,5,50.905337339766156,135.78510993624045,87.70523834228516,123.75666046142578
404,46,30.715164653045722,132.129987411034,46.6224250793457,219.20338439941406
405,28,14.575679228366035,92.9595472893732,24.767690658569336,167.13790893554688
406,40,13.590726502413808,115.52062766242251,22.218994140625,143.10377502441406
407,37,17.138569695327494,47.55309440509602,23.571495056152344,54.948490142822266
408,29,12.983686095979783,40.06094025255642,18.403993606567383,51.29329299926758
409,48,8.430923254683254,26.494606160012165,12.475959777832031,29.77959632873535
410,39,18.892439335937002,100.16612284882768,30.3406982421875,176.4848175048828
411,34,19.33661068841162,61.41090571277847,29.394712448120117,82.41828918457031
412,49,32.84927416800362,118.44083958508415,47.8781852722168,191.88783264160156
413,46,13.796152993902849,87.70030266018186,19.290189743041992,93.91617584228516
414,133,16.051339982089118,82.07150880171439,24.167875289916992,156.2433319091797
415,30,34.934200792411055,148.8043789748086,56.55345916748047,162.54469299316406
416,54,8.781865877240826,38.040065405115804,13.341352462768555,45.68516159057617
417,37,40.728021947549315,153.15302380638127,68.07302856445312,300.34796142578125
418,27,15.828476115556953,33.423557586173025,21.49394989013672,53.76288604736328
419,7,38.54564138825812,123.64517835019682,53.581390380859375,123.12798309326172
420,49,12.263830536067081,31.844270463494823,17.478078842163086,55.156707763671875
421,34,25.444461424080068,52.166455243077685,38.203392028808594,83.59807586669922
422,30,57.79506623767216,169.5025814958053,98.56822204589844,289.3750915527344
423,37,15.914913609308476,54.827753184127,22.065109252929688,58.536415100097656
424,29,7.0500899464053575,18.454417929975897,8.893146514892578,14.970146179199219
425,33,10.521194014731801,49.409446816104456,15.698348045349121,51.55036926269531
426,28,25.02986782629755,72.44204669255748,39.47417449951172,105.57988739013672
427,39,31.47779574601236,147.2753354734867,51.5606575012207,270.69140625
428,35,17.500661276644493,76.15807556522579,22.766284942626953,62.142486572265625
429,40,10.580460355629475,54.260325163283994,15.258049964904785,45.029361724853516
430,60,12.755735955098025,39.569767883205465,20.094684600830078,44.59047317504883
431,31,22.842606561349196,59.493017832949675,32.82046890258789,67.64984893798828
432,38,18.189612650639347,68.25350039215195,25.18085289001465,101.1104736328125
433,29,14.265290935743417,72.03587725886466,20.28308868408203,63.00787353515625
434,52,7.5155454965359425,19.679594760786905,11.20798110961914,25.33851432800293
435,50,18.50091630426427,98.82367035197103,27.6361083984375,196.56214904785156
436,7,7.327323729236434,14.479895389246154,8.504383087158203,14.002156257629395
437,140,18.342050480405764,188.79127155798162,27.318971633911133,298.0094909667969
438,43,13.998811506637827,83.14691830779165,18.01365852355957,63.32600402832031
439,42,25.329442977939273,67.26943552841013,37.20677947998047,77.19477844238281
440,35,15.960319482190641,40.60445212549029,22.79900550842285,66.87049865722656
441,41,26.93435729300172,180.18381686758278,44.95564651489258,190.06956481933594
442,28,33.970070803624786,136.1921505851783,50.710426330566406,143.39797973632812
443,32,44.90627820430883,168.50508082962216,75.46255493164062,183.49267578125
444,39,23.21432474923115,53.04090395650832,33.92180633544922,81.27539825439453
445,39,32.12331348251149,178.9243806446394,54.01620864868164,232.51380920410156
446,58,8.231773079884567,34.155135895828415,12.677245140075684,54.59886932373047
447,48,7.460395927383716,22.979714657702367,11.669327735900879,25.94375228881836
448,142,27.687697968443583,127.04239054649298,42.0335693359375,163.56143188476562
449,23,9.306682995485476,40.28769237885622,14.212549209594727,47.75865173339844
450,25,3.3490748938394526,6.7087433904813025,5.28645658493042,8.888704299926758
451,42,14.809885273932988,37.69242831414056,22.528221130371094,62.722808837890625
452,44,12.185133494267408,126.90050265238543,20.024873733520508,134.93075561523438
453,68,15.971961702013568,47.87153422206035,23.153249740600586,54.80928039550781
454,142,22.154415336859838,189.15841697709072,35.121341705322266,208.18359375
455,40,21.553607893992364,91.65318848445295,32.97513961791992,137.16842651367188
456,45,25.785991872262397,70.26819389931767,39.287776947021484,96.98860931396484
457,56,15.882297720339464,99.74442811532283,25.80147361755371,112.97332763671875
458,41,34.43385376020931,156.44555229390255,57.72196578979492,301.4101867675781
459,37,33.50620764179618,76.27338560221303,49.18708419799805,99.43348693847656
460,44,18.874854080677483,93.61192471983382,30.73050880432129,90.31812286376953
461,42,27.066802787616137,177.27168899316814,40.79137420654297,180.36209106445312
462,37,20.018900143139117,68.430240457956,30.69507598876953,65.52931213378906
463,10,36.01948019903083,100.72532694238538,40.580963134765625,85.06033325195312
464,109,21.023033974216773,86.52665727211459,30.675935745239258,98.1072998046875
465,40,22.44570111682568,169.19964451606148,37.84064865112305,229.64857482910156
466,26,7.399358068106384,29.241550544822662,11.2982177734375,26.847108840942383
467,42,18.82183766585867,54.0209210840397,27.94991111755371,101.73675537109375
468,21,11.125314573532181,32.45110414921269,16.401718139648438,32.831119537353516
469,36,9.003090275873138,152.99836855830927,14.675883293151855,145.97470092773438
470,40,14.51290883521332,46.48318582304713,20.416048049926758,37.471641540527344
471,39,9.596708266611067,52.17824935923837,13.546146392822266,86.63388061523438
472,15,8.553584493419983,16.594540347165605,15.272343635559082,31.40056610107422
473,27,12.520711616628377,38.9207227254805,18.176807403564453,49.567779541015625
474,31,16.458517249738055,57.68401017254792,21.30278968811035,64.40254974365234
475,114,15.068568712597267,63.5267207295242,20.726110458374023,84.83817291259766
476,26,12.802304802022274,37.0208923257772,19.35051918029785,44.18444061279297
477,36,16.126307758762938,99.17557500269373,25.465940475463867,126.07910919189453
478,140,29.83268166151167,174.65560599865458,44.74794006347656,190.30670166015625
479,33,16.629331129534478,71.8546776473004,25.2358341217041,68.97552490234375
480,42,19.064361922294626,119.32151914157818,29.64009666442871,142.98526000976562
481,43,13.998564432612419,40.62504943358928,19.423002243041992,74.75383758544922
482,38,33.337657397914185,151.98288318826883,55.682064056396484,274.33319091796875
483,35,26.26089139080198,75.09537381802004,41.053775787353516,105.48089599609375
484,41,46.71984138865149,165.1663946569886,76.57850646972656,308.38714599609375
485,37,15.663702509872435,41.67225555387783,22.204721450805664,67.63835906982422
486,30,12.442427590847238,31.1193271797159,19.896875381469727,35.275794982910156
487,30,20.23243792373126,60.27758336465904,29.2563419342041,75.57237243652344
488,41,19.835956230215704,41.01950158590315,30.038818359375,56.77347946166992
489,32,12.76551272057814,49.55096759253455,19.759624481201172,63.26266098022461
490,44,10.85809690069196,35.90578429612477,16.677433013916016,50.75489044189453
491,35,21.488469589998488,49.99169903458182,32.34311294555664,77.35845184326172
492,37,14.534541862453965,41.44509154365369,19.41647720336914,39.93422317504883
493,37,27.112227042156217,70.30336877412589,41.95079803466797,122.82221221923828
494,127,17.646103398476203,147.32873868939495,28.088970184326172,144.98243713378906
495,34,16.001192808947614,55.50463744803902,26.131549835205078,102.96720886230469
496,32,22.027018317883517,128.686957708459,36.715110778808594,251.90150451660156
497,42,13.86806448773818,45.690839529244045,20.358219146728516,46.89008712768555
498,26,28.53049496818192,131.74208036711124,44.719730377197266,188.47169494628906
499,34,23.98407994261244,119.26543131322715,35.689208984375,121.34698486328125
500,33,18.186778412761534,61.08922886174067,24.351234436035156,58.33516311645508
501,45,28.116924001315468,309.4271728569518,43.786705017089844,355.0274353027344
502,44,31.485189527896225,136.8073987011428,51.05515670776367,229.65235900878906
503,37,14.356093960372565,38.1441197592626,21.322023391723633,52.0804328918457
504,51,8.674603082126122,31.383173963972975,12.481499671936035,41.84143829345703
505,40,22.157947354430505,58.110239650387506,33.43220901489258,87.20723724365234
506,103,27.282256576234445,162.6534089454315,43.73811340332031,277.3968811035156
507,35,15.625182125079458,130.18542672550518,24.76661491394043,130.1854248046875
508,46,37.91228265479291,125.26099476484526,62.720176696777344,223.83665466308594
509,28,5.666342491477877,16.772595641111998,8.891166687011719,25.86042594909668
510,32,16.052790667216858,73.31108720955365,22.343563079833984,82.45693969726562
511,38,18.60411288738165,71.08070119854175,26.847923278808594,123.21430206298828
512,42,32.039378869835005,130.8391866505005,46.758506774902344,147.61546325683594
513,43,16.901603689985272,76.6617093162597,27.303970336914062,149.09844970703125
514,156,31.254706064091888,116.97287788773764,50.44700241088867,194.0515594482422
515,31,13.316364256201041,32.78260142807473,19.028825759887695,34.31644058227539
516,45,23.1387366921364,92.89797203526338,35.33176040649414,119.76152801513672
517,32,47.802439961738436,163.67082447855952,74.7861099243164,234.3964385986328
518,28,18.941408488978944,55.026443566244325,28.28713035583496,75.01889038085938
519,40,26.519112754814923,103.51498249675079,36.63692092895508,98.08251953125
520,37,40.827181559030066,114.78599377064646,54.57021713256836,125.65078735351562
521,99,33.690533591185286,143.4076908582903,51.96109390258789,223.58738708496094
522,34,13.75325492283159,49.25441996024364,19.443946838378906,56.05230712890625
523,47,26.628634887830927,122.88814107110231,40.42801284790039,238.43807983398438
524,48,44.5842838659794,180.49458876244307,77.33502960205078,349.2262878417969
525,39,17.753951896053444,88.2422979264843,28.954547882080078,102.33238983154297
526,37,18.60058007422954,65.0307927326442,27.803163528442383,75.07664489746094
527,40,26.659812399621476,77.3744666502519,42.25425720214844,109.42405700683594
528,126,24.092946676953687,175.02214730068323,37.44694519042969,307.98272705078125
529,31,15.093064984555323,49.51232404693671,22.801958084106445,61.518218994140625
530,27,38.054506716337144,171.36820839321254,69.01478576660156,267.7412414550781
531,105,20.966982759015874,81.14065896015748,30.137556076049805,121.35014343261719
532,37,8.673094503566213,49.42375242020999,12.475415229797363,44.63120651245117
533,47,29.945044016076555,176.73410831497247,53.241764068603516,182.6768798828125
534,45,22.0506286167158,65.75441019601226,33.30202102661133,106.84403228759766
535,46,8.43617413272575,25.433783349759622,13.226195335388184,28.63343620300293
536,41,20.168682903267975,88.577063751605,29.628158569335938,82.4389419555664
537,37,7.2258153143160815,14.837633256655264,10.793434143066406,19.906471252441406
538,57,9.64564858675619,31.64669472201317,13.304885864257812,38.9632568359375
539,138,26.417485503704903,282.8278123051552,41.49653244018555,418.7283935546875
540,28,23.68261912504764,125.21820494437782,32.89096450805664,125.88993835449219
541,34,8.61616036430902,20.146201324265828,13.513945579528809,36.08858871459961
542,33,53.23703661370131,167.18016538256003,94.37786865234375,280.39111328125
543,35,9.980138116124326,55.832140645890945,15.532821655273438,53.31217575073242
544,32,9.139967438195795,35.80759053929978,13.135573387145996,57.18267822265625
545,29,14.406035740944162,48.047179780745495,20.12999725341797,43.07569885253906
546,26,12.948679518072861,30.912875835947165,18.3689022064209,48.95053482055664
547,43,30.485043325308215,120.28774954168915,43.57609558105469,219.44203186035156
548,38,14.907522653496455,42.95012875840433,20.695432662963867,52.0992546081543
549,23,7.777197110608291,23.631443821509862,12.405061721801758,25.401695251464844
550,32,12.741724404981085,62.79159563876491,21.266923904418945,108.20589447021484
551,37,4.784615564641142,11.166015940038223,7.571225643157959,16.275373458862305
552,42,19.089976851765254,114.27893269579117,33.709434509277344,226.58152770996094
553,42,18.529650826011213,85.18508625416855,30.09228515625,131.60386657714844
554,35,26.522690800475267,95.55300768462685,37.147605895996094,116.53330993652344
555,207,21.833754503170706,129.47336394366147,33.073917388916016,162.2233428955078
556,32,26.366264871343066,62.150943300494184,39.559146881103516,99.50489044189453
557,46,7.908002553272967,36.271528955893714,12.072301864624023,35.86501693725586
558,29,38.08706524190505,180.17038801982076,52.820892333984375,202.7222900390625
559,63,19.093061938264754,75.67703549850197,29.366313934326172,102.50858306884766
560,38,14.827729054593117,80.83325546279838,22.59510040283203,91.97416687011719
561,39,7.538686470322236,18.510168187229656,11.403650283813477,35.90129852294922
562,29,37.2953892627745,101.72930699229113,51.087833404541016,122.01240539550781
563,42,18.419589069241756,38.87077931441648,25.03951072692871,62.66254806518555
564,32,10.047702218900517,33.19653094362174,15.293500900268555,33.8712158203125
565,34,9.67821395779718,40.703174728966346,14.004289627075195,45.844486236572266
566,24,4.589204649720361,11.53061231491986,6.343591213226318,10.157599449157715
567,42,20.791727209496095,78.82984294298028,31.526012420654297,147.05039978027344
568,104,21.600508194000664,130.20170108376476,32.81024932861328,158.19198608398438
569,55,9.198937395562258,29.779860010371852,14.517529487609863,30.256404876708984
570,25,6.64397998421796,24.07845840163058,10.238683700561523,28.237539291381836
