repeat,shot,classifier,feature_set,encoding,num_features,accuracy,macro_f1
13,3,knn,optimized_action,global5,85,0.6608695652173913,0.6607881032501907
13,3,rf,optimized_action,global5,85,0.8,0.8032728651923698
13,3,mlp,optimized_action,global5,85,0.7565217391304347,0.7602215746865707
13,3,svm,optimized_action,pyramid,255,0.7739130434782608,0.7790738958391356
13,3,knn,optimized_action,pyramid,255,0.6260869565217392,0.6197152524791715
13,3,rf,optimized_action,pyramid,255,0.7652173913043478,0.7646586146586146
13,3,mlp,optimized_action,pyramid,255,0.6956521739130435,0.6827855586679116
13,3,svm,optimized_action,resample16,272,0.8434782608695652,0.8485325889417963
13,3,knn,optimized_action,resample16,272,0.7739130434782608,0.7796072611097277
13,3,rf,optimized_action,resample16,272,0.8434782608695652,0.8426069469493025
13,3,mlp,optimized_action,resample16,272,0.8956521739130435,0.8985216924241314
13,3,svm,optimized_full,global4,252,0.4260869565217391,0.41697489390662684
13,3,knn,optimized_full,global4,252,0.4260869565217391,0.40357569503080337
13,3,rf,optimized_full,global4,252,0.43478260869565216,0.43133534895439657
13,3,mlp,optimized_full,global4,252,0.4782608695652174,0.4520438072324864
13,3,svm,optimized_full,global5,315,0.41739130434782606,0.40628298224845727
13,3,knn,optimized_full,global5,315,0.4,0.37498744826094904
13,3,rf,optimized_full,global5,315,0.4434782608695652,0.4419264286911346
13,3,mlp,optimized_full,global5,315,0.4608695652173913,0.4592337827548622
13,3,svm,optimized_full,pyramid,945,0.3826086956521739,0.3701595660437124
13,3,knn,optimized_full,pyramid,945,0.3739130434782609,0.3534634974533107
13,3,rf,optimized_full,pyramid,945,0.34782608695652173,0.3505221386800334
13,3,mlp,optimized_full,pyramid,945,0.3739130434782609,0.3549265775595563
13,3,svm,optimized_full,resample16,1008,0.3652173913043478,0.34781640745542836
13,3,knn,optimized_full,resample16,1008,0.3826086956521739,0.3775187392327352
13,3,rf,optimized_full,resample16,1008,0.4608695652173913,0.4558545631268199
13,3,mlp,optimized_full,resample16,1008,0.3826086956521739,0.3856745727230763
14,3,svm,raw,global4,252,0.40869565217391307,0.4083498858890849
14,3,knn,raw,global4,252,0.40869565217391307,0.39409098802747566
14,3,rf,raw,global4,252,0.4782608695652174,0.4690402047737055
14,3,mlp,raw,global4,252,0.45217391304347826,0.42134089320247314
14,3,svm,raw,global5,315,0.40869565217391307,0.4095973692516479
14,3,knn,raw,global5,315,0.4,0.3901706104244444
14,3,rf,raw,global5,315,0.4956521739130435,0.49067063318931364
14,3,mlp,raw,global5,315,0.40869565217391307,0.4035702363580716
14,3,svm,raw,pyramid,945,0.41739130434782606,0.402387311956438
14,3,knn,raw,pyramid,945,0.3565217391304348,0.3001608308059921
14,3,rf,raw,pyramid,945,0.4608695652173913,0.453817797935445
14,3,mlp,raw,pyramid,945,0.3739130434782609,0.3500511015370207
14,3,svm,raw,resample16,1008,0.4782608695652174,0.44369442361729106
14,3,knn,raw,resample16,1008,0.34782608695652173,0.3316453891824386
14,3,rf,raw,resample16,1008,0.5304347826086957,0.5175191460231892
14,3,mlp,raw,resample16,1008,0.391304347826087,0.3735595396016942
14,3,svm,raw_pca11,global4,44,0.6,0.6054649740141981
14,3,knn,raw_pca11,global4,44,0.46956521739130436,0.4515898826243654
14,3,rf,raw_pca11,global4,44,0.5565217391304348,0.5494121572855978
14,3,mlp,raw_pca11,global4,44,0.5478260869565217,0.5541303098774363
14,3,svm,raw_pca11,global5,55,0.5739130434782609,0.5798815437610051
14,3,knn,raw_pca11,global5,55,0.46956521739130436,0.45615456008259603
14,3,rf,raw_pca11,global5,55,0.6086956521739131,0.6134505432751047
14,3,mlp,raw_pca11,global5,55,0.5652173913043478,0.5683750157888089
14,3,svm,raw_pca11,pyramid,165,0.5652173913043478,0.567891475137852
14,3,knn,raw_pca11,pyramid,165,0.4,0.3663440273494621
14,3,rf,raw_pca11,pyramid,165,0.5565217391304348,0.5436664320900774
14,3,mlp,raw_pca11,pyramid,165,0.5043478260869565,0.5120536014365417
14,3,svm,raw_pca11,resample16,176,0.6782608695652174,0.6967009025832555
14,3,knn,raw_pca11,resample16,176,0.5304347826086957,0.5119658119658119
14,3,rf,raw_pca11,resample16,176,0.6434782608695652,0.6441719835336855
14,3,mlp,raw_pca11,resample16,176,0.6260869565217392,0.6289160458278106
14,3,svm,raw_pca17,global4,68,0.6521739130434783,0.6682187660010239
14,3,knn,raw_pca17,global4,68,0.3826086956521739,0.3506224784859661
14,3,rf,raw_pca17,global4,68,0.6608695652173913,0.6670508732116347
14,3,mlp,raw_pca17,global4,68,0.591304347826087,0.599215078797656
14,3,svm,raw_pca17,global5,85,0.6347826086956522,0.6488285980830107
14,3,knn,raw_pca17,global5,85,0.43478260869565216,0.40501448514154964
14,3,rf,raw_pca17,global5,85,0.6347826086956522,0.6453582960755092
14,3,mlp,raw_pca17,global5,85,0.5478260869565217,0.5488171550671551
14,3,svm,raw_pca17,pyramid,255,0.6086956521739131,0.6202536156306494
14,3,knn,raw_pca17,pyramid,255,0.46956521739130436,0.42631680527774846
14,3,rf,raw_pca17,pyramid,255,0.6521739130434783,0.64498556998557
14,3,mlp,raw_pca17,pyramid,255,0.5565217391304348,0.5569239689258665
14,3,svm,raw_pca17,resample16,272,0.7130434782608696,0.7429192910352532
14,3,knn,raw_pca17,resample16,272,0.6347826086956522,0.6362218196457327
14,3,rf,raw_pca17,resample16,272,0.7391304347826086,0.7395127603956126
14,3,mlp,raw_pca17,resample16,272,0.7304347826086957,0.7380523380523382
14,3,svm,joint_angle,global4,44,0.7565217391304347,0.7528044419157441
14,3,knn,joint_angle,global4,44,0.591304347826087,0.5920055054463657
14,3,rf,joint_angle,global4,44,0.7652173913043478,0.771883141901586
14,3,mlp,joint_angle,global4,44,0.7043478260869566,0.7040902802787352
14,3,svm,joint_angle,global5,55,0.7652173913043478,0.7639060463273869
14,3,knn,joint_angle,global5,55,0.6173913043478261,0.6169610689709465
14,3,rf,joint_angle,global5,55,0.7304347826086957,0.731672267342582
14,3,mlp,joint_angle,global5,55,0.7217391304347827,0.7256014533184548
14,3,svm,joint_angle,pyramid,165,0.7478260869565218,0.7489535997868781
14,3,knn,joint_angle,pyramid,165,0.6869565217391305,0.6714900868044884
14,3,rf,joint_angle,pyramid,165,0.7391304347826086,0.7317150019492357
14,3,mlp,joint_angle,pyramid,165,0.7565217391304347,0.7582841265256786
14,3,svm,joint_angle,resample16,176,0.7391304347826086,0.7340577598560792
14,3,knn,joint_angle,resample16,176,0.7217391304347827,0.7244340686201151
14,3,rf,joint_angle,resample16,176,0.8521739130434782,0.855221772294943
14,3,mlp,joint_angle,resample16,176,0.7217391304347827,0.7274709941590558
14,3,svm,corrected,global4,68,0.7565217391304347,0.7621279717560784
14,3,knn,corrected,global4,68,0.6782608695652174,0.6872978407203427
14,3,rf,corrected,global4,68,0.7217391304347827,0.7313364621875259
14,3,mlp,corrected,global4,68,0.6869565217391305,0.6909740681670505
14,3,svm,corrected,global5,85,0.8260869565217391,0.8291756529238777
14,3,knn,corrected,global5,85,0.6434782608695652,0.6488973909346938
14,3,rf,corrected,global5,85,0.7478260869565218,0.761815043065043
14,3,mlp,corrected,global5,85,0.7043478260869566,0.7001251251251251
14,3,svm,corrected,pyramid,255,0.7217391304347827,0.7286874536874537
14,3,knn,corrected,pyramid,255,0.6956521739130435,0.6828590785907859
14,3,rf,corrected,pyramid,255,0.6608695652173913,0.6427009793150397
14,3,mlp,corrected,pyramid,255,0.6782608695652174,0.6671496742251458
14,3,svm,corrected,resample16,272,0.7217391304347827,0.720630995021239
14,3,knn,corrected,resample16,272,0.7043478260869566,0.6850169176693486
14,3,rf,corrected,resample16,272,0.7565217391304347,0.7592603016751625
14,3,mlp,corrected,resample16,272,0.7217391304347827,0.7179692856163445
14,3,svm,optimized_action,global4,68,0.7304347826086957,0.7391469038208168
14,3,knn,optimized_action,global4,68,0.6869565217391305,0.6814912258877777
14,3,rf,optimized_action,global4,68,0.7130434782608696,0.719752035824475
14,3,mlp,optimized_action,global4,68,0.7043478260869566,0.7099472537553032
14,3,svm,optimized_action,global5,85,0.7391304347826086,0.7503007483186511
14,3,knn,optimized_action,global5,85,0.6695652173913044,0.6619297240427272
14,3,rf,optimized_action,global5,85,0.782608695652174,0.7915144254766897
14,3,mlp,optimized_action,global5,85,0.7217391304347827,0.7157449304508129
14,3,svm,optimized_action,pyramid,255,0.7304347826086957,0.7374347267964289
14,3,knn,optimized_action,pyramid,255,0.7217391304347827,0.7116519696796395
14,3,rf,optimized_action,pyramid,255,0.6782608695652174,0.6663175241606614
14,3,mlp,optimized_action,pyramid,255,0.6782608695652174,0.6639830031986894
14,3,svm,optimized_action,resample16,272,0.6782608695652174,0.6914862914862915
14,3,knn,optimized_action,resample16,272,0.7043478260869566,0.6946321543240671
14,3,rf,optimized_action,resample16,272,0.808695652173913,0.8077350077350078
14,3,mlp,optimized_action,resample16,272,0.7130434782608696,0.70765577135571
14,3,svm,optimized_full,global4,252,0.4782608695652174,0.44677803677803674
14,3,knn,optimized_full,global4,252,0.33043478260869563,0.31409342677146274
14,3,rf,optimized_full,global4,252,0.5478260869565217,0.5312480194097841
14,3,mlp,optimized_full,global4,252,0.5130434782608696,0.5012210968732708
14,3,svm,optimized_full,global5,315,0.48695652173913045,0.4616038433111604
14,3,knn,optimized_full,global5,315,0.40869565217391307,0.3969826783593255
14,3,rf,optimized_full,global5,315,0.5739130434782609,0.5559687718864582
14,3,mlp,optimized_full,global5,315,0.4782608695652174,0.48344317790912217
14,3,svm,optimized_full,pyramid,945,0.391304347826087,0.37045843045843047
14,3,knn,optimized_full,pyramid,945,0.3739130434782609,0.3460376717200337
14,3,rf,optimized_full,pyramid,945,0.3565217391304348,0.35508681114232
14,3,mlp,optimized_full,pyramid,945,0.3739130434782609,0.36209248596640414
14,3,svm,optimized_full,resample16,1008,0.3652173913043478,0.38453194373641836
14,3,knn,optimized_full,resample16,1008,0.2782608695652174,0.27383628468305893
14,3,rf,optimized_full,resample16,1008,0.46956521739130436,0.4589758473687045
14,3,mlp,optimized_full,resample16,1008,0.4260869565217391,0.41260452899108363
15,3,svm,raw,global4,252,0.3739130434782609,0.37776364667257245
15,3,knn,raw,global4,252,0.3130434782608696,0.2946042400040246
15,3,rf,raw,global4,252,0.34782608695652173,0.35013970620272433
15,3,mlp,raw,global4,252,0.3565217391304348,0.34889627675530394
15,3,svm,raw,global5,315,0.3826086956521739,0.38357415960594327
15,3,knn,raw,global5,315,0.3391304347826087,0.32161884237355937
15,3,rf,raw,global5,315,0.3739130434782609,0.3807462590581902
15,3,mlp,raw,global5,315,0.3217391304347826,0.31803728529534975
15,3,svm,raw,pyramid,945,0.3217391304347826,0.31451443503394505
15,3,knn,raw,pyramid,945,0.33043478260869563,0.32248797770206017
15,3,rf,raw,pyramid,945,0.41739130434782606,0.41721438575430175
15,3,mlp,raw,pyramid,945,0.33043478260869563,0.3234984984984985
15,3,svm,raw,resample16,1008,0.3391304347826087,0.32075838381920135
15,3,knn,raw,resample16,1008,0.2782608695652174,0.25213675213675213
15,3,rf,raw,resample16,1008,0.5304347826086957,0.5321256521256521
15,3,mlp,raw,resample16,1008,0.391304347826087,0.37469439817984274
15,3,svm,raw_pca11,global4,44,0.5217391304347826,0.524953894177477
15,3,knn,raw_pca11,global4,44,0.4956521739130435,0.4912027451882524
15,3,rf,raw_pca11,global4,44,0.4956521739130435,0.48098588098588096
15,3,mlp,raw_pca11,global4,44,0.4782608695652174,0.47371488892139707
15,3,svm,raw_pca11,global5,55,0.4956521739130435,0.5048104489770542
15,3,knn,raw_pca11,global5,55,0.48695652173913045,0.4845558272017565
15,3,rf,raw_pca11,global5,55,0.5826086956521739,0.5746868487963865
15,3,mlp,raw_pca11,global5,55,0.5391304347826087,0.5402484370226306
15,3,svm,raw_pca11,pyramid,165,0.5391304347826087,0.54999745799334
15,3,knn,raw_pca11,pyramid,165,0.48695652173913045,0.46832782703064924
15,3,rf,raw_pca11,pyramid,165,0.591304347826087,0.577975702975703
15,3,mlp,raw_pca11,pyramid,165,0.5391304347826087,0.544091038337524
15,3,svm,raw_pca11,resample16,176,0.6521739130434783,0.6567110468896183
15,3,knn,raw_pca11,resample16,176,0.4782608695652174,0.44988344988344986
15,3,rf,raw_pca11,resample16,176,0.7043478260869566,0.6928922966738092
15,3,mlp,raw_pca11,resample16,176,0.6782608695652174,0.6732369489443268
15,3,svm,raw_pca17,global4,68,0.6086956521739131,0.6170860891677975
15,3,knn,raw_pca17,global4,68,0.6,0.5959558821674139
15,3,rf,raw_pca17,global4,68,0.5652173913043478,0.5734572234572234
15,3,mlp,raw_pca17,global4,68,0.6347826086956522,0.6357269141846865
15,3,svm,raw_pca17,global5,85,0.5391304347826087,0.5480152361055319
15,3,knn,raw_pca17,global5,85,0.5391304347826087,0.5417536347456257
15,3,rf,raw_pca17,global5,85,0.5565217391304348,0.5516099703599703
15,3,mlp,raw_pca17,global5,85,0.6,0.5975698805352208
15,3,svm,raw_pca17,pyramid,255,0.591304347826087,0.598980352857638
15,3,knn,raw_pca17,pyramid,255,0.5652173913043478,0.5584663011836523
15,3,rf,raw_pca17,pyramid,255,0.6086956521739131,0.6097071280946448
15,3,mlp,raw_pca17,pyramid,255,0.5826086956521739,0.5793389503947798
15,3,svm,raw_pca17,resample16,272,0.6782608695652174,0.6994116428751403
15,3,knn,raw_pca17,resample16,272,0.4956521739130435,0.4812605714910587
15,3,rf,raw_pca17,resample16,272,0.7304347826086957,0.726366212456438
15,3,mlp,raw_pca17,resample16,272,0.6869565217391305,0.6721366462659032
15,3,svm,joint_angle,global4,44,0.6782608695652174,0.6839664502164503
15,3,knn,joint_angle,global4,44,0.7391304347826086,0.7444917440660476
15,3,rf,joint_angle,global4,44,0.782608695652174,0.7818730818730818
15,3,mlp,joint_angle,global4,44,0.7478260869565218,0.7456801884046466
15,3,svm,joint_angle,global5,55,0.6869565217391305,0.6909902440795549
15,3,knn,joint_angle,global5,55,0.7217391304347827,0.7219955395372035
15,3,rf,joint_angle,global5,55,0.7739130434782608,0.7744088244088244
15,3,mlp,joint_angle,global5,55,0.7652173913043478,0.7635832004253057
15,3,svm,joint_angle,pyramid,165,0.6608695652173913,0.6601044274435258
15,3,knn,joint_angle,pyramid,165,0.6608695652173913,0.6452944160333576
15,3,rf,joint_angle,pyramid,165,0.8434782608695652,0.846071346071346
15,3,mlp,joint_angle,pyramid,165,0.7391304347826086,0.7390600302365008
15,3,svm,joint_angle,resample16,176,0.6956521739130435,0.6822823376014865
15,3,knn,joint_angle,resample16,176,0.7217391304347827,0.6918276330557033
15,3,rf,joint_angle,resample16,176,0.8347826086956521,0.8304906475638183
15,3,mlp,joint_angle,resample16,176,0.7217391304347827,0.7139740390291586
15,3,svm,corrected,global4,68,0.7217391304347827,0.7236115930881941
15,3,knn,corrected,global4,68,0.7217391304347827,0.7341010282186753
15,3,rf,corrected,global4,68,0.7304347826086957,0.7299281401335317
15,3,mlp,corrected,global4,68,0.7304347826086957,0.7275517967184933
15,3,svm,corrected,global5,85,0.6695652173913044,0.6679119950671675
15,3,knn,corrected,global5,85,0.7217391304347827,0.723954585299123
15,3,rf,corrected,global5,85,0.7739130434782608,0.7734019617524109
15,3,mlp,corrected,global5,85,0.7478260869565218,0.7480995419435912
15,3,svm,corrected,pyramid,255,0.6956521739130435,0.7002210421565259
15,3,knn,corrected,pyramid,255,0.6869565217391305,0.6856928575092492
15,3,rf,corrected,pyramid,255,0.7478260869565218,0.7470759860294743
15,3,mlp,corrected,pyramid,255,0.6869565217391305,0.6875391092109359
15,3,svm,corrected,resample16,272,0.7217391304347827,0.709833007276985
15,3,knn,corrected,resample16,272,0.7304347826086957,0.7014617185924105
15,3,rf,corrected,resample16,272,0.8,0.7924814345546053
15,3,mlp,corrected,resample16,272,0.7130434782608696,0.6896851237304557
15,3,svm,optimized_action,global4,68,0.7043478260869566,0.7051671418434219
15,3,knn,optimized_action,global4,68,0.6956521739130435,0.7005216640085061
15,3,rf,optimized_action,global4,68,0.7217391304347827,0.7200845252342551
15,3,mlp,optimized_action,global4,68,0.6782608695652174,0.6781930426667269
15,3,svm,optimized_action,global5,85,0.7043478260869566,0.7084821532180431
15,3,knn,optimized_action,global5,85,0.7130434782608696,0.7108816247936915
15,3,rf,optimized_action,global5,85,0.7565217391304347,0.7572414816317256
15,3,mlp,optimized_action,global5,85,0.6869565217391305,0.6883744686936176
15,3,svm,optimized_action,pyramid,255,0.6695652173913044,0.6694328053558105
15,3,knn,optimized_action,pyramid,255,0.6347826086956522,0.610580484945262
15,3,rf,optimized_action,pyramid,255,0.7217391304347827,0.7189374952532847
15,3,mlp,optimized_action,pyramid,255,0.6956521739130435,0.6933251497275887
15,3,svm,optimized_action,resample16,272,0.7043478260869566,0.6966276725779327
15,3,knn,optimized_action,resample16,272,0.6521739130434783,0.6165262410610705
15,3,rf,optimized_action,resample16,272,0.7478260869565218,0.7377464700094967
15,3,mlp,optimized_action,resample16,272,0.6521739130434783,0.6294277798009613
15,3,svm,optimized_full,global4,252,0.3652173913043478,0.36304137039431156
15,3,knn,optimized_full,global4,252,0.40869565217391307,0.3879056957724371
15,3,rf,optimized_full,global4,252,0.41739130434782606,0.40987666796261885
15,3,mlp,optimized_full,global4,252,0.3652173913043478,0.363709071975201
15,3,svm,optimized_full,global5,315,0.3652173913043478,0.36379853844902904
15,3,knn,optimized_full,global5,315,0.4,0.38212588327004804
15,3,rf,optimized_full,global5,315,0.391304347826087,0.3846045958340408
15,3,mlp,optimized_full,global5,315,0.40869565217391307,0.4089390919650014
15,3,svm,optimized_full,pyramid,945,0.391304347826087,0.3783344066827165
15,3,knn,optimized_full,pyramid,945,0.33043478260869563,0.2786028678782302
15,3,rf,optimized_full,pyramid,945,0.43478260869565216,0.4269589804473526
15,3,mlp,optimized_full,pyramid,945,0.3565217391304348,0.34888208906751106
15,3,svm,optimized_full,resample16,1008,0.3652173913043478,0.34180014659461966
15,3,knn,optimized_full,resample16,1008,0.26956521739130435,0.2126016155599302
15,3,rf,optimized_full,resample16,1008,0.4260869565217391,0.39251459621341095
15,3,mlp,optimized_full,resample16,1008,0.3652173913043478,0.3127942227942228
16,3,svm,raw,global4,252,0.4,0.3896832316187155
16,3,knn,raw,global4,252,0.3739130434782609,0.35979529713384634
16,3,rf,raw,global4,252,0.391304347826087,0.37575864423839717
16,3,mlp,raw,global4,252,0.4260869565217391,0.41899739076190845
16,3,svm,raw,global5,315,0.40869565217391307,0.3959377026968592
16,3,knn,raw,global5,315,0.391304347826087,0.39323264198264196
16,3,rf,raw,global5,315,0.43478260869565216,0.42450458734432656
16,3,mlp,raw,global5,315,0.4434782608695652,0.4394059546801287
16,3,svm,raw,pyramid,945,0.4260869565217391,0.41903162961509133
16,3,knn,raw,pyramid,945,0.40869565217391307,0.4125553415875997
16,3,rf,raw,pyramid,945,0.5652173913043478,0.5547861938946734
16,3,mlp,raw,pyramid,945,0.43478260869565216,0.43213985437614527
16,3,svm,raw,resample16,1008,0.4782608695652174,0.4868698956035858
16,3,knn,raw,resample16,1008,0.4608695652173913,0.46354696677277324
16,3,rf,raw,resample16,1008,0.6173913043478261,0.6198158230826107
16,3,mlp,raw,resample16,1008,0.41739130434782606,0.4061481694460418
16,3,svm,raw_pca11,global4,44,0.6608695652173913,0.6640752249575779
16,3,knn,raw_pca11,global4,44,0.6,0.5971299249808021
16,3,rf,raw_pca11,global4,44,0.6347826086956522,0.6226558015816328
16,3,mlp,raw_pca11,global4,44,0.6869565217391305,0.6802858812901854
16,3,svm,raw_pca11,global5,55,0.6695652173913044,0.6681796961208725
16,3,knn,raw_pca11,global5,55,0.6086956521739131,0.609493083406127
16,3,rf,raw_pca11,global5,55,0.6608695652173913,0.6592464584400068
16,3,mlp,raw_pca11,global5,55,0.6173913043478261,0.6228344268483947
16,3,svm,raw_pca11,pyramid,165,0.7217391304347827,0.7267496392496392
16,3,knn,raw_pca11,pyramid,165,0.7391304347826086,0.7430223008415261
16,3,rf,raw_pca11,pyramid,165,0.808695652173913,0.8045791742035683
16,3,mlp,raw_pca11,pyramid,165,0.7913043478260869,0.7886339736949494
16,3,svm,raw_pca11,resample16,176,0.7652173913043478,0.7612482322502913
16,3,knn,raw_pca11,resample16,176,0.6695652173913044,0.678594944142802
16,3,rf,raw_pca11,resample16,176,0.8347826086956521,0.840928181431614
16,3,mlp,raw_pca11,resample16,176,0.7652173913043478,0.7627474377474378
16,3,svm,raw_pca17,global4,68,0.6869565217391305,0.6993315599863079
16,3,knn,raw_pca17,global4,68,0.6695652173913044,0.6646532445340787
16,3,rf,raw_pca17,global4,68,0.7217391304347827,0.7215607952450057
16,3,mlp,raw_pca17,global4,68,0.6782608695652174,0.6703119158830514
16,3,svm,raw_pca17,global5,85,0.6695652173913044,0.6752909595120969
16,3,knn,raw_pca17,global5,85,0.6869565217391305,0.6887641162606962
16,3,rf,raw_pca17,global5,85,0.7391304347826086,0.7445540457735579
16,3,mlp,raw_pca17,global5,85,0.7304347826086957,0.7317151054597253
16,3,svm,raw_pca17,pyramid,255,0.7217391304347827,0.7181261472079242
16,3,knn,raw_pca17,pyramid,255,0.7130434782608696,0.7226406822891759
16,3,rf,raw_pca17,pyramid,255,0.7913043478260869,0.7900528479438091
16,3,mlp,raw_pca17,pyramid,255,0.6956521739130435,0.6857441282746161
16,3,svm,raw_pca17,resample16,272,0.8,0.8004434408134599
16,3,knn,raw_pca17,resample16,272,0.7565217391304347,0.7545708157616335
16,3,rf,raw_pca17,resample16,272,0.8521739130434782,0.8559197161112347
16,3,mlp,raw_pca17,resample16,272,0.8260869565217391,0.8237837140276164
16,3,svm,joint_angle,global4,44,0.7391304347826086,0.7369268211659517
16,3,knn,joint_angle,global4,44,0.7130434782608696,0.7211792005909653
16,3,rf,joint_angle,global4,44,0.808695652173913,0.8116123352965459
16,3,mlp,joint_angle,global4,44,0.808695652173913,0.8083893746432446
16,3,svm,joint_angle,global5,55,0.7652173913043478,0.7624737842129147
16,3,knn,joint_angle,global5,55,0.6956521739130435,0.7017413758125833
16,3,rf,joint_angle,global5,55,0.8434782608695652,0.846194772665361
16,3,mlp,joint_angle,global5,55,0.782608695652174,0.784522061030405
16,3,svm,joint_angle,pyramid,165,0.8,0.7983450227636274
16,3,knn,joint_angle,pyramid,165,0.7304347826086957,0.7313682198232284
16,3,rf,joint_angle,pyramid,165,0.8521739130434782,0.8485846269667595
16,3,mlp,joint_angle,pyramid,165,0.7913043478260869,0.7941498880523271
16,3,svm,joint_angle,resample16,176,0.808695652173913,0.8024111078711685
16,3,knn,joint_angle,resample16,176,0.7913043478260869,0.788449184195933
16,3,rf,joint_angle,resample16,176,0.9043478260869565,0.905270056740645
16,3,mlp,joint_angle,resample16,176,0.8608695652173913,0.8624070256423199
16,3,svm,corrected,global4,68,0.808695652173913,0.8061952137690264
16,3,knn,corrected,global4,68,0.7304347826086957,0.7332615973218557
16,3,rf,corrected,global4,68,0.8347826086956521,0.8313498392445761
16,3,mlp,corrected,global4,68,0.7913043478260869,0.7917718375035449
16,3,svm,corrected,global5,85,0.7739130434782608,0.7723774572928708
16,3,knn,corrected,global5,85,0.7652173913043478,0.7737120237120237
16,3,rf,corrected,global5,85,0.7304347826086957,0.7214761597740321
16,3,mlp,corrected,global5,85,0.808695652173913,0.8063493583846769
16,3,svm,corrected,pyramid,255,0.8,0.7937741460040519
16,3,knn,corrected,pyramid,255,0.7913043478260869,0.7992593242593243
16,3,rf,corrected,pyramid,255,0.8434782608695652,0.8382219238680705
16,3,mlp,corrected,pyramid,255,0.8173913043478261,0.8177739480371059
16,3,svm,corrected,resample16,272,0.8173913043478261,0.8147266855370234
16,3,knn,corrected,resample16,272,0.7652173913043478,0.7639077853363568
16,3,rf,corrected,resample16,272,0.8434782608695652,0.8402837045935901
16,3,mlp,corrected,resample16,272,0.8521739130434782,0.8512418859998715
16,3,svm,optimized_action,global4,68,0.808695652173913,0.8030610155610155
16,3,knn,optimized_action,global4,68,0.7043478260869566,0.707121952834468
16,3,rf,optimized_action,global4,68,0.8260869565217391,0.822277244877864
16,3,mlp,optimized_action,global4,68,0.7652173913043478,0.7671823790244843
16,3,svm,optimized_action,global5,85,0.7478260869565218,0.743056351685726
16,3,knn,optimized_action,global5,85,0.6782608695652174,0.6846506943712855
16,3,rf,optimized_action,global5,85,0.8,0.7999928499928499
16,3,mlp,optimized_action,global5,85,0.8173913043478261,0.8113015613015612
16,3,svm,optimized_action,pyramid,255,0.7913043478260869,0.7852886540424278
16,3,knn,optimized_action,pyramid,255,0.7130434782608696,0.7177676880263425
16,3,rf,optimized_action,pyramid,255,0.8608695652173913,0.8597554420687835
16,3,mlp,optimized_action,pyramid,255,0.808695652173913,0.8079486368960054
16,3,svm,optimized_action,resample16,272,0.8260869565217391,0.8215950715950716
16,3,knn,optimized_action,resample16,272,0.7391304347826086,0.7291852810968255
16,3,rf,optimized_action,resample16,272,0.8347826086956521,0.8330418454131269
16,3,mlp,optimized_action,resample16,272,0.8521739130434782,0.8548798720304421
16,3,svm,optimized_full,global4,252,0.4956521739130435,0.49672423054214226
16,3,knn,optimized_full,global4,252,0.43478260869565216,0.4261408942410226
16,3,rf,optimized_full,global4,252,0.5130434782608696,0.5072641246658927
16,3,mlp,optimized_full,global4,252,0.48695652173913045,0.46223994503380267
16,3,svm,optimized_full,global5,315,0.48695652173913045,0.48782745809977945
16,3,knn,optimized_full,global5,315,0.4434782608695652,0.4363231363231363
16,3,rf,optimized_full,global5,315,0.4956521739130435,0.4949330705428267
16,3,mlp,optimized_full,global5,315,0.4956521739130435,0.4961427440426736
16,3,svm,optimized_full,pyramid,945,0.4608695652173913,0.4324477861319967
16,3,knn,optimized_full,pyramid,945,0.45217391304347826,0.4386548704086508
16,3,rf,optimized_full,pyramid,945,0.45217391304347826,0.452296123763515
16,3,mlp,optimized_full,pyramid,945,0.4782608695652174,0.45530272783525305
16,3,svm,optimized_full,resample16,1008,0.4260869565217391,0.40319184327222324
16,3,knn,optimized_full,resample16,1008,0.4,0.3595322595322595
16,3,rf,optimized_full,resample16,1008,0.4782608695652174,0.46457470085267366
16,3,mlp,optimized_full,resample16,1008,0.391304347826087,0.35598642234671646
17,3,svm,raw,global4,252,0.34782608695652173,0.3607103354336139
17,3,knn,raw,global4,252,0.4260869565217391,0.4197479266424144
17,3,rf,raw,global4,252,0.4782608695652174,0.471832465950113
17,3,mlp,raw,global4,252,0.40869565217391307,0.3997221266702052
17,3,svm,raw,global5,315,0.3826086956521739,0.3854753148870796
17,3,knn,raw,global5,315,0.46956521739130436,0.46450773857930266
17,3,rf,raw,global5,315,0.48695652173913045,0.4778218056276702
17,3,mlp,raw,global5,315,0.391304347826087,0.3794435029814918
17,3,svm,raw,pyramid,945,0.4434782608695652,0.4535497634181845
17,3,knn,raw,pyramid,945,0.41739130434782606,0.39561120294931723
17,3,rf,raw,pyramid,945,0.5391304347826087,0.5248689982155988
17,3,mlp,raw,pyramid,945,0.46956521739130436,0.45141956138332945
17,3,svm,raw,resample16,1008,0.48695652173913045,0.5033828002611268
17,3,knn,raw,resample16,1008,0.3826086956521739,0.353526625704045
17,3,rf,raw,resample16,1008,0.5739130434782609,0.5607281690552508
17,3,mlp,raw,resample16,1008,0.48695652173913045,0.48238895041220625
17,3,svm,raw_pca11,global4,44,0.6173913043478261,0.6228824481977587
17,3,knn,raw_pca11,global4,44,0.6260869565217392,0.6231761195440617
17,3,rf,raw_pca11,global4,44,0.6173913043478261,0.6124128162639074
17,3,mlp,raw_pca11,global4,44,0.6434782608695652,0.6416813693176677
17,3,svm,raw_pca11,global5,55,0.6086956521739131,0.6120374121792159
17,3,knn,raw_pca11,global5,55,0.6347826086956522,0.6234797168262908
